Hogar,Sector,Zona,Comuna,DirCoordX,DirCoordY,Fecha,DiaAsig,TipoDia,Temporada,NumPer,NumVeh,NumBicAdulto,NumBicNino,Propiedad,MontoDiv,ImputadoDiv,MontoArr,ImputadoArr,IngresoHogar,Factor
124181,1,156,HUECHURABA,348145.309651561,6307623.64672655,2012-09-12 00:00:00.000000,miércoles,1,1,4,0,0,0,1,NA,0,163151,1,390000,116.699150085449
124191,1,144,HUECHURABA,347031.696307349,6305971.33150324,2012-09-12 00:00:00.000000,miércoles,1,1,4,0,0,1,1,NA,0,100000,0,225000,80.3442230224609
124203,1,150,HUECHURABA,344010.021317546,6307825.3195886,2013-04-21 00:00:00.000000,domingo,2,1,3,0,1,0,1,NA,0,200000,0,760000,135.526245117188
124210,1,148,HUECHURABA,348858.21173,6305655.50003,2013-06-08 00:00:00.000000,sábado,2,1,7,0,3,1,1,NA,0,80000,0,784543,152.766494750977
124220,1,154,HUECHURABA,343490,6307602,2013-10-10 00:00:00.000000,jueves,1,1,7,1,2,1,1,NA,0,120000,0,2437075,181.93327331543
124231,1,154,HUECHURABA,342947.224422949,6307676.6214244,2013-02-07 00:00:00.000000,jueves,1,2,4,1,0,1,3,NA,0,290000,0,1382884,83.6632461547852
124241,1,156,HUECHURABA,348145.570134,6307469.77463,2012-09-09 00:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,120000,0,300000,143.282470703125
124251,1,156,HUECHURABA,347845.779664,6307144.93398,2012-10-07 00:00:00.000000,domingo,2,1,1,0,0,0,1,NA,0,120000,0,102292,90.1985015869141
124261,1,147,HUECHURABA,349681,6305030,2013-10-10 00:00:00.000000,jueves,1,1,4,0,2,0,1,NA,0,140000,0,959574,616.239929199219
124270,1,144,HUECHURABA,346869.180078714,6305563.38880284,2013-02-17 00:00:00.000000,domingo,2,2,3,1,0,0,5,NA,0,130000,0,500000,86.4440536499023
124281,1,154,HUECHURABA,342844.93304948,6307976.75256874,2013-03-12 00:00:00.000000,martes,1,1,4,1,0,1,3,NA,0,135000,0,450000,83.6632461547852
124292,1,155,HUECHURABA,347532.79868,6306624.63206,2013-06-05 00:00:00.000000,miércoles,1,1,2,0,1,0,1,NA,0,120000,0,400000,98.8082580566406
124300,1,145,HUECHURABA,348101.406025,6305595.83332,2013-06-08 00:00:00.000000,sábado,2,1,5,0,3,0,1,NA,0,100000,0,1649876,67.6644668579102
124311,1,150,HUECHURABA,344876.521356282,6308125.29425502,2012-10-18 00:00:00.000000,jueves,1,1,4,3,0,1,1,NA,0,400000,0,6838153,73.2287750244141
124320,1,148,HUECHURABA,348403.199686,6305879.49292,2013-06-08 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,100000,0,387668,54.2978096008301
124322,1,148,HUECHURABA,348414.948382,6305818.15623,2013-09-30 00:00:00.000000,lunes,1,1,6,0,3,1,1,NA,0,140000,0,645293,163.979949951172
124331,1,149,HUECHURABA,348305.69174,6306928.08326,2012-09-28 00:00:00.000000,viernes,1,1,4,0,0,0,1,NA,0,100000,0,300000,73.0042419433594
124341,1,150,HUECHURABA,344818.982072117,6308864.36643563,2013-03-13 00:00:00.000000,miércoles,1,1,2,2,0,0,3,NA,0,307283,1,2484607,89.9098434448242
124351,1,150,HUECHURABA,344865.093035874,6308827.39377585,2013-03-15 00:00:00.000000,viernes,1,1,2,1,2,0,1,NA,0,900000,0,1151106,115.874641418457
124361,1,154,HUECHURABA,343622.588120331,6307528.14801737,2013-03-18 00:00:00.000000,lunes,1,1,4,2,0,0,1,NA,0,140000,0,1360394,64.9162979125977
124371,1,150,HUECHURABA,344365.770955,6307286.38911,2013-04-05 00:00:00.000000,viernes,1,1,4,2,0,2,2,300000,0,300000,0,2237561,73.2287750244141
124381,1,150,HUECHURABA,344579.138939,6307050.99704,2013-04-05 00:00:00.000000,viernes,1,1,4,1,0,2,2,280000,0,300000,0,1666808,94.3762741088867
124401,1,155,HUECHURABA,347778.96049521,6306580.46919761,2012-09-12 00:00:00.000000,miércoles,1,1,4,1,0,1,1,NA,0,120000,0,1241766,69.659049987793
124411,1,149,HUECHURABA,348473.307006938,6307309.76780358,2013-02-01 00:00:00.000000,viernes,1,2,4,0,0,0,3,NA,0,140000,0,500000,73.0042419433594
124421,1,155,HUECHURABA,347597.9580629,6306171.91405272,2013-03-12 00:00:00.000000,martes,1,1,3,0,0,0,1,NA,0,120000,0,350000,100.031860351563
124431,1,148,HUECHURABA,348115.403121685,6306496.47652619,2013-02-01 00:00:00.000000,viernes,1,2,4,0,0,0,3,NA,0,150000,0,500000,70.2506790161133
124441,1,150,HUECHURABA,344562.848798,6307849.35526,2013-10-10 00:00:00.000000,jueves,1,1,8,3,2,0,1,NA,0,140000,0,3088458,159.242614746094
124452,1,154,HUECHURABA,343321.747197,6307652.79706,2013-06-07 00:00:00.000000,viernes,1,1,2,1,0,0,1,NA,0,200000,0,585000,102.721229553223
124461,1,154,HUECHURABA,343585.895551505,6307817.81884432,2013-04-08 00:00:00.000000,lunes,1,1,3,1,0,0,1,NA,0,130000,0,400000,103.993278503418
124471,1,144,HUECHURABA,347434.492464805,6305732.23521828,2012-10-18 00:00:00.000000,jueves,1,1,3,1,1,0,1,NA,0,150000,0,680000,86.4440536499023
124481,1,145,HUECHURABA,348136.196940604,6305804.19536593,2013-02-08 00:00:00.000000,viernes,1,2,1,0,0,0,5,NA,0,100000,0,300000,28.1217212677002
124491,1,155,HUECHURABA,347438.233577,6306782.00656,2013-03-13 00:00:00.000000,miércoles,1,1,4,0,0,0,1,NA,0,130000,0,750000,80.4762191772461
124501,1,155,HUECHURABA,347438.233577,6306782.00656,2013-03-13 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,120000,0,250000,98.8082580566406
124511,1,155,HUECHURABA,347481.321030494,6306812.48202314,2013-03-13 00:00:00.000000,miércoles,1,1,6,0,0,2,1,NA,0,130000,0,600000,187.848495483398
124521,1,155,HUECHURABA,347438,6306782,2013-03-13 00:00:00.000000,miércoles,1,1,4,0,0,0,1,NA,0,130000,0,500000,80.4762191772461
124531,1,155,HUECHURABA,347475.631658136,6306795.53380738,2013-03-13 00:00:00.000000,miércoles,1,1,4,1,1,1,1,NA,0,145000,0,960000,69.659049987793
124540,1,144,HUECHURABA,346870.174235,6305638.21433,2013-06-07 00:00:00.000000,viernes,1,1,1,0,0,0,1,NA,0,80000,0,180000,62.0992393493652
124551,1,150,HUECHURABA,344862.756523202,6308031.10847313,2013-03-21 00:00:00.000000,jueves,1,1,1,1,0,0,1,NA,0,600000,0,1000000,72.9448394775391
124561,1,156,HUECHURABA,347919.74831789,6307019.73785994,2013-02-01 00:00:00.000000,viernes,1,2,4,0,0,0,5,NA,0,120000,0,400000,116.699150085449
124571,1,150,HUECHURABA,344412.026556035,6307680.05102931,2013-10-10 00:00:00.000000,jueves,1,1,7,1,3,1,1,NA,0,120000,0,1276586,205.229782104492
124581,1,148,HUECHURABA,349015.48783,6305691.61541,2013-09-28 00:00:00.000000,sábado,2,1,4,0,2,0,1,NA,0,180000,0,893830,70.2506790161133
124591,1,148,HUECHURABA,349039.342964,6305751.21415,2013-09-28 00:00:00.000000,sábado,2,1,5,0,2,0,1,NA,0,150000,0,902510,130.647445678711
124601,1,148,HUECHURABA,348861.554942,6305775.97486,2013-09-28 00:00:00.000000,sábado,2,1,2,0,1,0,1,NA,0,140000,0,207302,86.2533721923828
124610,1,148,HUECHURABA,348261.385107,6306063.72225,2013-06-07 00:00:00.000000,viernes,1,1,4,0,1,1,1,NA,0,140000,0,700000,70.2506790161133
124621,1,145,HUECHURABA,347968.274704577,6305556.58834727,2013-02-07 00:00:00.000000,jueves,1,2,5,0,2,0,3,NA,0,120000,0,1000000,67.6644668579102
124631,1,145,HUECHURABA,347972.308241898,6305525.76564661,2013-02-07 00:00:00.000000,jueves,1,2,5,0,1,1,1,NA,0,120000,0,590000,67.6644668579102
124642,1,154,HUECHURABA,343731.288683,6307624.15083,2013-06-07 00:00:00.000000,viernes,1,1,4,0,1,0,1,NA,0,100000,0,525000,96.6550827026367
124651,1,150,HUECHURABA,344423.03798761,6308733.79789105,2013-03-13 00:00:00.000000,miércoles,1,1,5,2,1,0,1,NA,0,500000,0,637479,136.185928344727
124662,1,149,HUECHURABA,348298.823305,6307365.21289,2013-06-05 00:00:00.000000,miércoles,1,1,5,0,2,0,1,NA,0,90000,0,1250112,135.768295288086
124671,1,154,HUECHURABA,342900.828906998,6307795.75844954,2013-03-12 00:00:00.000000,martes,1,1,3,0,0,0,5,NA,0,120000,0,450000,120.142189025879
124681,1,154,HUECHURABA,342862.416310939,6307788.25903367,2013-03-12 00:00:00.000000,martes,1,1,3,0,0,0,5,NA,0,140000,0,370000,120.142189025879
124691,1,150,HUECHURABA,344423,6307636,2013-10-10 00:00:00.000000,jueves,1,1,6,0,2,1,1,NA,0,130000,0,185756,254.503067016602
124701,1,155,HUECHURABA,347646.983006642,6306439.61906883,2013-02-01 00:00:00.000000,viernes,1,2,4,0,0,0,1,NA,0,130000,0,800000,80.4762191772461
124711,1,149,HUECHURABA,348393.019256176,6307539.94444286,2013-02-01 00:00:00.000000,viernes,1,2,4,0,0,0,5,NA,0,160000,0,950000,73.0042419433594
124722,1,148,HUECHURABA,347988.71854,6306314.49994,2013-06-05 00:00:00.000000,miércoles,1,1,2,0,0,0,1,NA,0,120000,0,522562,86.2533721923828
124731,1,156,HUECHURABA,347856.78715381,6307547.61855695,2012-09-13 00:00:00.000000,jueves,1,1,2,0,1,0,1,NA,0,100000,0,300000,143.282470703125
124741,1,154,HUECHURABA,342958.367165,6307540.96782,2013-10-12 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,250000,0,631888,118.672523498535
124752,1,154,HUECHURABA,343245.888588,6307557.52815,2013-06-08 00:00:00.000000,sábado,2,1,2,0,0,0,1,NA,0,100000,0,219537,118.672523498535
124761,1,150,HUECHURABA,344427.138512039,6309447.14928851,2013-03-13 00:00:00.000000,miércoles,1,1,5,2,2,0,1,NA,0,850000,0,1608692,136.185928344727
124771,1,144,HUECHURABA,347560.65376,6306025.97101,2012-11-24 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,120000,0,75000,62.0992393493652
124781,1,145,HUECHURABA,347985.535631285,6305858.46653154,2013-03-12 00:00:00.000000,martes,1,1,3,0,0,1,1,NA,0,120000,0,117278,45.225227355957
124791,1,148,HUECHURABA,348412.696606743,6306010.78847825,2013-02-01 00:00:00.000000,viernes,1,2,4,0,0,0,1,NA,0,150000,0,730000,70.2506790161133
124802,1,145,HUECHURABA,348549.14917,6305685.43085,2013-09-27 00:00:00.000000,viernes,1,1,3,0,1,1,1,NA,0,180000,0,287980,45.225227355957
124811,1,151,HUECHURABA,342978.909706,6307138.45383,2013-03-12 00:00:00.000000,martes,1,1,2,0,0,0,1,NA,0,145000,0,200000,78.9083709716797
124821,1,150,HUECHURABA,344402.029165,6307576.41839,2013-10-10 00:00:00.000000,jueves,1,1,5,2,2,1,1,NA,0,130000,0,990756,136.185928344727
124831,1,149,HUECHURABA,348160.834571,6307121.99147,2012-09-28 00:00:00.000000,viernes,1,1,4,0,0,0,1,NA,0,120000,0,651023,73.0042419433594
124841,1,146,HUECHURABA,349804.880804367,6304915.04706658,2012-10-18 00:00:00.000000,jueves,1,1,3,2,0,0,1,NA,0,300000,0,608665,766.876403808594
124852,1,150,HUECHURABA,344490.9960867,6307613.66100411,2013-10-11 00:00:00.000000,viernes,1,1,7,2,3,0,1,NA,0,300000,0,1319812,159.242614746094
124861,1,150,HUECHURABA,344510.075786601,6307602.09935308,2013-10-11 00:00:00.000000,viernes,1,1,3,2,2,0,1,NA,0,300000,0,2090225,91.0232315063477
124870,1,156,HUECHURABA,347998.689329597,6307238.02430664,2013-02-01 00:00:00.000000,viernes,1,2,1,0,0,0,5,NA,0,120000,0,120000,90.1985015869141
124881,1,155,HUECHURABA,347537.985522,6306728.68606,2012-10-27 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,80000,0,200000,62.201301574707
124891,1,144,HUECHURABA,347252.821284,6305598.54672,2012-09-12 00:00:00.000000,miércoles,1,1,4,1,1,0,1,NA,0,150000,0,865894,69.5447845458984
124901,1,154,HUECHURABA,342676.143143957,6307927.78139807,2013-02-15 00:00:00.000000,viernes,1,2,3,0,0,0,1,NA,0,196167,1,1193176,120.142189025879
124911,1,149,HUECHURABA,348453.640202175,6307114.41393755,2012-09-13 00:00:00.000000,jueves,1,1,3,0,0,0,1,NA,0,110000,0,610000,90.7441635131836
124921,1,149,HUECHURABA,348500.154681063,6307136.71909014,2012-09-13 00:00:00.000000,jueves,1,1,2,0,0,0,1,NA,0,100000,0,172000,89.6341552734375
124931,1,150,HUECHURABA,343999.567968272,6308341.38880052,2013-02-07 00:00:00.000000,jueves,1,2,4,1,0,0,1,NA,0,185347,1,1100000,94.3762741088867
124941,1,154,HUECHURABA,343641.231022056,6307670.64103993,2013-03-18 00:00:00.000000,lunes,1,1,2,0,0,0,1,NA,0,120000,0,117692,118.672523498535
124951,1,149,HUECHURABA,348247.501512,6307569.24546,2013-09-30 00:00:00.000000,lunes,1,1,5,0,3,2,1,NA,0,100000,0,555609,135.768295288086
124961,1,145,HUECHURABA,347930.226729004,6305694.66843534,2013-03-12 00:00:00.000000,martes,1,1,4,0,0,1,1,NA,0,140000,0,900000,36.383975982666
124971,1,144,HUECHURABA,346917.317045488,6305842.52946027,2012-09-12 00:00:00.000000,miércoles,1,1,3,0,1,0,1,NA,0,157254,1,410000,99.8677520751953
124981,1,154,HUECHURABA,343802.61215418,6307519.08765548,2013-02-07 00:00:00.000000,jueves,1,2,2,1,1,0,2,23000,0,200000,0,297431,102.721229553223
124991,1,148,HUECHURABA,348664.933926326,6305770.16182098,2013-02-01 00:00:00.000000,viernes,1,2,2,0,0,0,1,NA,0,150000,0,460000,86.2533721923828
125001,1,154,HUECHURABA,342884.622730337,6307464.47662679,2013-02-13 00:00:00.000000,miércoles,1,2,2,0,0,0,1,NA,0,200000,0,1100000,118.672523498535
125011,1,154,HUECHURABA,342886.927502562,6307497.51630529,2013-02-13 00:00:00.000000,miércoles,1,2,1,0,0,0,1,NA,0,200000,0,1000000,74.706184387207
125021,1,154,HUECHURABA,343006.424159,6307479.33492,2013-10-12 00:00:00.000000,sábado,2,1,3,1,2,0,1,NA,0,300000,0,694070,103.993278503418
125031,1,156,HUECHURABA,347529.213703459,6306884.97916521,2012-09-12 00:00:00.000000,miércoles,1,1,2,1,0,0,1,NA,0,120000,0,297996,124.023246765137
125041,1,150,HUECHURABA,344875.169586229,6308820.12380238,2013-03-14 00:00:00.000000,jueves,1,1,4,2,2,0,1,NA,0,900000,0,1117647,73.2287750244141
125052,1,154,HUECHURABA,343661.079428,6307555.48649,2013-06-07 00:00:00.000000,viernes,1,1,8,1,2,2,1,NA,0,190000,0,1533661,181.93327331543
125061,1,154,HUECHURABA,343647.148868,6307490.1634,2013-06-08 00:00:00.000000,sábado,2,1,3,2,1,0,1,NA,0,120000,0,1116983,80.6908340454102
125071,1,149,HUECHURABA,348145.544601,6306639.48136,2012-09-30 00:00:00.000000,domingo,2,1,2,0,0,0,1,NA,0,100000,0,165000,89.6341552734375
125080,1,145,HUECHURABA,348264.937645,6305654.62492,2013-06-08 00:00:00.000000,sábado,2,1,1,0,0,0,1,NA,0,100000,0,180000,28.1217212677002
125091,1,143,HUECHURABA,344829.667513831,6307661.90199637,2013-03-22 00:00:00.000000,viernes,1,1,1,1,0,0,5,NA,0,600000,0,166084,141.430023193359
125102,1,144,HUECHURABA,347363.201173,6305861.80213,2013-06-05 00:00:00.000000,miércoles,1,1,5,0,2,0,1,NA,0,160000,0,1500000,149.418731689453
125111,1,156,HUECHURABA,347631.23814835,6307124.7871491,2013-02-01 00:00:00.000000,viernes,1,2,3,0,0,0,5,NA,0,140000,0,350000,145.056884765625
125121,1,150,HUECHURABA,344478.49832093,6309570.75436393,2013-03-15 00:00:00.000000,viernes,1,1,3,2,2,1,2,620000,0,800000,0,3889050,91.0232315063477
125131,1,150,HUECHURABA,344478.49832093,6309570.75436393,2013-03-15 00:00:00.000000,viernes,1,1,5,2,0,0,1,NA,0,800000,0,2654460,136.185928344727
125141,1,150,HUECHURABA,344552.292707038,6309706.142769,2013-03-15 00:00:00.000000,viernes,1,1,5,2,2,2,1,NA,0,1000000,0,525751,136.185928344727
125152,1,150,HUECHURABA,344372.459833573,6309571.04976112,2013-03-22 00:00:00.000000,viernes,1,1,6,4,1,2,2,600000,0,900000,0,2816387,170.931350708008
125161,1,150,HUECHURABA,344247.249914545,6309605.75209928,2013-03-15 00:00:00.000000,viernes,1,1,5,2,0,0,1,NA,0,800000,0,1610199,136.185928344727
125171,1,145,HUECHURABA,348142.46508071,6305630.82442844,2012-09-13 00:00:00.000000,jueves,1,1,2,0,0,0,3,NA,0,100000,0,280000,44.6720199584961
125180,1,150,HUECHURABA,344558.99221423,6308103.77061714,2013-03-21 00:00:00.000000,jueves,1,1,1,1,0,0,1,NA,0,600000,0,309808,72.9448394775391
125191,1,150,HUECHURABA,344558.99221423,6308103.77061714,2013-03-21 00:00:00.000000,jueves,1,1,1,0,0,0,4,NA,0,600000,0,467487,84.2722778320313
125201,1,150,HUECHURABA,344558.99221423,6308103.77061714,2013-03-21 00:00:00.000000,jueves,1,1,1,0,0,0,1,NA,0,800000,0,200060,84.2722778320313
125212,1,155,HUECHURABA,347395.744258,6306309.18197,2013-06-05 00:00:00.000000,miércoles,1,1,1,0,0,0,1,NA,0,130000,0,180000,62.201301574707
125221,1,163,INDEPENDENCIA,345688.854442,6301708.10189,2013-06-16 00:00:00.000000,domingo,2,1,4,1,1,0,1,NA,0,230000,0,550000,116.103317260742
